,train_loss,train_acc,val_loss,val_acc
0,1.3791655101069697,0.6392037037037037,0.008298341810703278,0.7763333333333333
1,1.0562986385204174,0.7725185185185185,0.00807547069589297,0.7848333333333334
2,1.0237545081244575,0.7805740740740741,0.007845902293920516,0.7898333333333334
3,1.0064377934491193,0.7843518518518519,0.007835774292548498,0.7893333333333333
4,0.9975710141217267,0.7870370370370371,0.007730614085992177,0.7933333333333333
5,0.985443793826633,0.7881851851851852,0.007694991598526637,0.7925
6,0.9787884197941533,0.7893888888888889,0.007699798534313838,0.7935
7,0.9721663332338686,0.791074074074074,0.007665720442930857,0.7946666666666666
8,0.9649867402535898,0.7915925925925926,0.007707438071568807,0.795
9,0.9614105816593876,0.7918703703703703,0.007753561019897461,0.7938333333333333
10,0.9566121518170392,0.7925185185185185,0.007684329728285472,0.795
11,0.9498884137471517,0.7932407407407407,0.0077197162806987765,0.7945
12,0.9447607898005733,0.7936851851851852,0.007709232360124588,0.7958333333333333
13,0.9400593398765281,0.7940185185185186,0.007766205012798309,0.7946666666666666
14,0.9325758127283167,0.7946296296296296,0.007806946396827698,0.7935
15,0.9288284773649993,0.7948703703703703,0.007876195689042409,0.7928333333333333
16,0.9223072256865325,0.7953703703703704,0.007992990791797638,0.793
17,0.9174040764702691,0.7948703703703703,0.007863526105880737,0.793
18,0.9097744845637569,0.7955740740740741,0.008003404508034388,0.794
19,0.9035394695423268,0.7962037037037037,0.008046303580204646,0.788
20,0.8949876974600333,0.7970555555555555,0.008108100215593973,0.7921666666666667
21,0.8896854190826416,0.7967962962962963,0.008104573200146356,0.7903333333333333
22,0.8816869817663122,0.7976666666666666,0.008201082289218902,0.7908333333333334
23,0.8743938881202981,0.7974259259259259,0.008332642277081807,0.7903333333333333
24,0.8654287021778247,0.7982407407407407,0.008405278553565343,0.7861666666666667
25,0.8570391894446479,0.7985185185185185,0.008339323620001475,0.7888333333333334
26,0.8505850589893482,0.7990555555555555,0.008461869815985361,0.787
27,0.8417820342735008,0.800037037037037,0.008600572297970455,0.7821666666666667
28,0.8302571461289018,0.8005555555555556,0.008655197143554687,0.783
29,0.8219609818635163,0.8018333333333333,0.008713595509529114,0.7828333333333334
30,0.7431017527403655,0.8083703703703704,0.008762765487035116,0.7853333333333333
31,0.7204288862722892,0.8118333333333333,0.008910264899333317,0.7858333333333334
32,0.7106452782948812,0.8140185185185185,0.009001032362381617,0.7816666666666666
33,0.7031802693826181,0.8152777777777778,0.009177287220954894,0.7803333333333333
34,0.697006766213311,0.8174814814814815,0.009268474678198496,0.7791666666666667
35,0.6910033428050854,0.8177592592592593,0.009406709353129069,0.78
36,0.6859565676229972,0.8186851851851852,0.009373785068591435,0.7763333333333333
37,0.6803397437908031,0.8197222222222222,0.009483317712942758,0.7753333333333333
38,0.6755671313956931,0.8208148148148148,0.009537738184134165,0.7761666666666667
39,0.6703740702028628,0.8207777777777778,0.009700716425975163,0.7725
40,0.6653116511592159,0.8222037037037037,0.00972055087486903,0.7708333333333334
41,0.6605954672495524,0.8235,0.009826304455598196,0.7708333333333334
42,0.6570150486981428,0.8237407407407408,0.009932255705197653,0.7716666666666666
43,0.6518549122280545,0.8254259259259259,0.00995197198788325,0.7711666666666667
44,0.6471757337782118,0.8263148148148148,0.009972874899705251,0.7648333333333334
45,0.6424634027834292,0.8268888888888889,0.010084617296854654,0.7655
46,0.6383754680068404,0.8284259259259259,0.010187324623266856,0.7605
47,0.6337501308299877,0.8289444444444445,0.01031724355618159,0.7638333333333334
48,0.6286788638079608,0.8292592592592593,0.01033000182112058,0.7626666666666667
49,0.6243935861234312,0.8307777777777777,0.010356492926677069,0.7568333333333334
50,0.6201959114781133,0.831925925925926,0.010435669322808584,0.7595
51,0.6153722676877622,0.8327222222222223,0.010553788483142854,0.7578333333333334
52,0.6108992073624222,0.8337777777777777,0.010635972778002422,0.7571666666666667
53,0.6067461700439453,0.833925925925926,0.010798648883899052,0.7563333333333333
54,0.6023812811109754,0.8351851851851851,0.0107118514974912,0.7548333333333334
55,0.5980945609057391,0.8363148148148148,0.010917009154955547,0.7538333333333334
56,0.5939475582970514,0.8370740740740741,0.010982462575038274,0.7535
57,0.5889383752610948,0.8383518518518519,0.011080094933509827,0.7506666666666667
58,0.5843467641759802,0.8385370370370371,0.01122085596124331,0.7528333333333334
59,0.5798492728339302,0.8402037037037037,0.011113600512345632,0.7506666666666667
